food_code,food_name,meal_type,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit
ASC228,Spinach mutton (Palak mutton),dinner,asc_manual,335.4284973,80.32388306,3.448048115,5.742547035,4.710127354,1.41569066,2.232619286,396.5102844,365.379303,1027.2771,0.678998351,96.87589264,68.66068268,54.93227768,121.1025009,464.2846069,2.375621796,0.124855459,1.453474998,0.016941955,0.918959498,0.054114114,0.381952018,1.728359461,1.317565441,1.474173427,0,173.6527405,0,80.52041626,0.138062999,0.108912572,1.731635809,0.204339013,0.111384742,2.700408936,80.52041626,18.13012886,6071.275879,bowl
ASC229,Pea keema curry (Matar keema ki sabzi),dinner,asc_manual,553.1479492,133.0029755,6.240138054,8.433099747,8.137558937,1.817951679,2.959560871,2401.200195,2411.699951,2748.26709,22.87467575,35.60471344,89.75105286,27.28559494,148.3761292,252.6273499,1.350383878,0.122435212,1.241178751,0.002353896,0.537576735,0.030538347,1.483428478,2.675740957,2.103798628,5.875154018,0,19.99468231,0,24.76119041,0.132142916,0.082480296,1.947378397,0.570224226,0.156517759,2.477226019,24.76119041,16.17754173,1356.009033,bowl
ASC230,Keema kofta curry,dinner,asc_manual,643.3822632,154.4536133,5.644655228,9.769634247,10.38839149,2.137598515,1.507298708,3273.040527,3229.654297,2994.872803,57.79236603,49.88575363,118.7200089,22.0657444,311.5108032,251.5594177,1.253723741,0.084545039,4.444070816,0.002270222,0.410852134,0.041442312,1.648368597,19.40528679,2.266675472,2.278376579,0.063524716,8.125430107,1.10487628,15.98078728,0.084438562,0.122563973,2.108120918,0.602912188,0.150205702,3.035649776,15.98078728,5.868860722,1054.569214,kofta
ASC231,Kashmiri mutton koftas (Gushtaba),dinner,asc_manual,405.602478,97.4245224,3.041213751,6.334486961,6.767289162,2.125187159,0.624586821,2896.493408,2194.366943,1102.675781,25.30712891,52.53416824,86.43170929,15.87501049,130.1112671,171.5504456,0.848565102,0.049849521,0.949272275,0.001070636,0.40398404,0.015788175,1.143318772,18.05114746,0.791094482,0.323641151,0,1.144560456,0,7.388232708,0.050724447,0.096967354,1.411989093,0.364057243,0.085996218,1.318164587,7.388232708,1.059452415,49.87953186,gushtaba
ASC232,Mutton yakhni,dinner,asc_manual,434.621582,104.1250458,0.842558682,8.272323608,7.70028019,0.125328451,0.67204392,239.4809418,472.1473083,1137.708374,0,88.60865784,72.01225281,8.538444519,101.0170135,154.3021698,1.659379721,0.022907604,0.120891668,0.001231962,0.713665724,0.024122335,0.102842987,0,0.860284269,0.435278922,0,1.411824226,0,2.805298328,0.08694379,0.066758558,3.065905809,0.010898126,0.006978247,0.038746502,2.805298328,0.038768038,19.19125557,bowl
ASC233,Chicken yakhni,dinner,asc_manual,413.2770081,99.00197601,0.775728762,10.65881443,6.098036766,0.115387663,0.61873883,608.8261108,906.3215942,1222.125732,29.29208755,28.23596954,91.52348328,17.47451973,97.38290405,175.3767548,0.931290925,0.14958556,8.944140434,0.001134245,0.666577458,0.022209002,0.465893298,3.312314272,0.93006146,0.400753528,0.656751931,1.299841404,13.23022079,5.251040936,0.05625223,0.034495339,3.96172905,0.557326972,0.258655548,1.991651893,5.251040936,0.035693038,14.09974194,bowl
ASC234,Mutton do piaza,dinner,asc_manual,762.276123,183.3047485,4.136778355,9.386633873,14.41110897,2.904559374,1.926557779,5648.936523,2965.960449,673.4187622,77.85942078,118.6141281,120.4094238,18.38344955,118.6174927,240.9186859,1.634772062,0.068381459,6.755584717,0.002318389,0.518829763,0.019148936,0.503168702,110.9696045,0.748183906,0.476481766,0.127659574,4.794847965,2.220364571,20.45589638,0.092264436,0.132522792,2.280349493,0.406922489,0.080615506,3.928799391,20.45589638,2.25398922,357.2655029,bowl
ASC236,Mutton chops,dinner,asc_manual,2732.119385,663.6375122,1.479083776,4.029827595,71.31482697,0.416715562,0.172312841,8390.574219,14216.69434,43506.75391,13.32103443,36.17773819,39.64966583,2.320520163,51.03349304,70.55713654,0.635850251,0.016242797,1.672232389,0.00013015,0.035174537,0.000286013,0.090783671,7.67943716,33.84540939,0.038707938,0.030031318,4.619765759,0.522330403,4.769418716,0.04115263,0.039855562,1.228005528,0.077898093,0.016833268,0.774530411,4.769418716,1.072225451,23.11438751,chop
ASC237,Shammi kebab,dinner,asc_manual,2822.973877,685.6908569,3.537393332,4.516568661,72.60784912,0.314792424,1.049996018,9453.589844,15312.3418,44621.43359,24.60464668,13.11321545,53.07989883,11.03127003,54.27416611,110.9169617,0.745221436,0.068497144,4.175316334,0.000684973,0.214296982,0.011827753,0.754490435,7.958179474,34.59783173,0.214295074,0.030664543,5.331627369,0.53334403,12.00064564,0.042750318,0.043850593,0.848634899,0.27271834,0.054648601,1.094248295,12.00064564,0.958014309,73.57283783,kabab
ASC238,Scotch egg,dinner,asc_manual,2786.454346,676.8924561,1.907884121,4.051231384,72.62322998,0.295547456,0.357799411,9440.141602,15346.3623,44593.10938,48.5903244,15.03034878,48.31052017,6.804545403,90.67403412,72.33882904,0.597498953,0.037216421,4.858378887,0.00039595,0.127115831,0.00700822,0.572155893,22.43360519,34.70837021,0.13451913,0.091982886,6.033713818,1.599845171,8.943044662,0.031110512,0.048001926,0.615894496,0.287810534,0.053979211,2.387884617,8.943044662,0.756562889,82.20230103,piece
ASC239,Shepherd's pie (with minced meat),dinner,asc_manual,593.8494263,142.776535,8.057974815,7.448980808,8.878308296,1.698680878,1.046475649,4273.492188,2828.22583,1052.162598,33.31245804,21.2971344,92.81278992,20.37175179,197.2472229,357.8807373,0.843111277,0.082038641,1.084030628,0.001510993,0.098534308,0.006395736,1.352858067,36.1305809,0.697328448,0.190326452,0,1.894337177,0,11.2131176,0.087315127,0.076635577,2.099433661,0.516322434,0.123244509,1.695063353,11.2131176,10.31112576,139.2558289,dish
ASC240,Chicken curry,dinner,asc_manual,538.960083,129.2239075,3.378472328,11.79496861,7.569104671,1.790769458,1.406068325,821.0840454,1119.971069,2005.915161,31.2544117,27.28967667,107.8088226,21.8930645,108.004715,253.4851227,0.868752658,0.185197145,9.557939529,0.002567006,0.421935052,0.049006756,0.558676004,4.073812485,1.562099457,2.90030551,0.695774913,8.571322441,14.01633549,15.60799408,0.073271148,0.046579611,4.283053398,0.705086231,0.318017542,2.94610858,15.60799408,6.771995544,1284.190308,bowl
ASC241,Tandoori chicken,dinner,asc_manual,607.1730957,145.1986389,2.336460352,16.26387405,7.933260918,1.58389926,0.504869521,990.2442627,1050.462769,1025.319336,44.24625397,44.32575226,154.0706482,22.01767349,158.0015564,287.2094727,0.899621069,0.207487509,13.23964882,0.000839395,0.169021368,0.020266518,0.709708512,8.71737957,0.771340907,0.198574409,0.957801223,1.566185474,19.29483604,12.68222904,0.08645197,0.086461693,5.704370975,0.909646034,0.406639367,3.419150352,12.68222904,2.743903399,69.37057495,chicken
ASC242,Butter chicken,lunch,asc_manual,571.1779785,137.0028992,3.744894981,10.92411613,8.699542046,2.370418787,1.323955178,3047.653564,1620.512329,424.9833374,39.25528336,25.27956772,102.5156555,23.26973915,26.21172333,319.5255432,0.922379673,0.197541833,8.606575012,0.00201359,0.26611945,0.011446013,0.513041556,48.97803497,0.824164152,3.581535101,0.626805484,9.53042984,12.62695122,14.84294415,0.13647899,0.054809324,4.132923603,0.624643803,0.300693661,2.991544008,14.84294415,11.86233234,1884.157715,large piece
ASC243,Chicken kebab,lunch,asc_manual,3001.143066,729.4060669,1.113486648,3.707453489,78.88613129,0.237255856,0.212312356,9436.357422,16046.73535,49118.17969,9.93543148,3.457122564,31.70685959,5.237247944,69.76145172,62.67150879,0.277687639,0.059447136,3.016133785,0.000380549,0.08191283,0.005972559,0.153224364,1.123486638,38.19118881,0.15824455,0.22276029,5.522598743,4.4874897,3.091279268,0.019717515,0.011638418,1.326089621,0.208171904,0.094317995,0.776186466,3.091279268,0.331012934,11.32340622,kabab
ASC244,Chilli chicken,lunch,asc_manual,823.9663086,198.8343048,2.859405279,9.572081566,16.56274414,0.930392385,0.99305594,1902.341064,3048.340332,8403.861328,23.86768913,12.97417831,84.35070801,16.47649574,223.7460022,207.3008575,0.655883849,0.13812755,8.203305244,0.003149656,0.169987589,0.013701463,0.391096354,2.698929548,6.503648758,1.532153606,0.581278086,6.131088257,10.78020763,13.32535839,0.053251643,0.044006772,3.339860439,0.612721443,0.253637612,2.976776361,13.32535839,14.26807022,312.1713867,bowl
ASC245,Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),lunch,asc_manual,521.4828491,125.0319443,2.506707191,11.47814178,7.610383987,1.156080842,1.133292913,881.2178345,1099.942139,1993.197632,31.0858593,16.0853138,101.9063416,17.77139473,107.5632324,242.3383789,0.638101041,0.166434348,9.424808502,0.001840404,0.086363636,0.010303031,0.485191941,3.515151501,1.594707131,3.794485092,0.696969688,11.01856613,14.04040432,14.07181835,0.070323229,0.041050505,4.271898746,0.684666693,0.310585856,2.689979792,14.07181835,8.708302498,2774.019043,piece
ASC246,Fish curry (Machli curry),lunch,asc_manual,461.6222229,111.1279068,3.77377224,8.761919975,6.691418171,2.015642405,1.885729432,1587.291992,2191.973145,3792.814209,19.22274399,52.06082153,101.87117,24.10913658,184.7136688,241.9810944,1.090357065,0.07589715,20.63977051,0.005890302,0.700041354,0.07717447,0.52728194,2.626294374,3.639974833,3.001330137,0.330747724,8.350409508,0.405559689,15.92825699,0.026980745,0.040192936,1.164414644,0.606816947,0.151972666,0.897160649,15.92825699,8.850161552,1231.959473,bowl
ASC247,Fried fish (Indian style) (Tali hui machli),lunch,asc_manual,2711.376465,658.5440674,5.404769897,4.34542799,68.88000488,0.39503181,0.606930733,8336.424805,14107.74023,43531.63672,6.574257374,11.11379051,46.89975357,10.22641468,156.9360199,75.48903656,0.558705807,0.045958273,9.264497757,0.001821075,0.102934934,0.00311174,0.204384729,2.311173916,33.90345764,0.259317547,0.031117396,4.943634987,0.742574275,9.955286026,0.034869164,0.025770864,0.509264529,0.27615276,0.041212872,1.215134382,9.955286026,2.043847084,41.2623558,piece
ASC248,Fried fish and Chips (English Style) (Tali hui machli aur chips),lunch,asc_manual,2682.093262,651.7488403,2.770275831,3.36027956,69.69393921,0.168842703,0.285173774,8701.072266,14320.39648,43724.44141,12.51307774,6.562164307,40.20064545,8.051199913,72.73255157,90.72447205,0.26174131,0.028828377,5.08393383,0.001926191,0.036374059,0.006592619,0.147287712,7.891078472,34.0803566,0.467559993,0.102472231,5.38982439,0.403618783,4.536574841,0.018964529,0.011526334,0.327230394,0.231773555,0.03566822,0.465560734,4.536574841,3.175779343,202.6184082,fillet
ASC249,Tomato fish,lunch,asc_manual,2015.878662,489.788147,3.177288532,2.394464254,51.90819168,1.350448966,0.715708911,6631.002441,10659.68457,32431.60742,5.173928261,6.460536003,31.48353767,9.638017654,91.46787262,115.5417557,0.237366334,0.036433935,3.114369869,0.00229092,0.073542923,0.003925904,0.134932384,7.090388775,25.28977776,2.559930325,0.063021086,9.558480263,0.102280125,7.942621708,0.021772958,0.01054756,0.35410586,0.206991836,0.049248807,0.55091989,7.942621708,7.75774622,1270.903076,bowl
ASC250,Baked fish with cheese sauce,lunch,asc_manual,475.3187256,113.962471,4.064233303,8.636777878,7.021681786,3.216883421,0.076127209,4187.382324,1786.80249,454.5703125,21.36819839,115.6424026,170.7717285,16.83982277,209.4750977,158.5144806,0.259060085,0.035780918,9.248240471,0.005520141,0.031413428,0.010176678,0.538148403,43.89823151,0.553137779,0.107639581,0.17243816,0.49088341,0.279858649,8.300727844,0.038494699,0.090784453,0.456713766,0.563250899,0.06801413,1.529667854,8.300727844,2.818374395,136.296814,bowl
ASC251,Fish tikka,lunch,asc_manual,489.0774536,117.3305283,3.907323837,15.99721813,4.149013996,1.180915475,1.177852154,807.1952515,800.2422485,2221.321045,32.73239517,31.98485947,178.1426086,35.4991188,503.4368286,296.4260559,1.409824014,0.125281692,45.21141052,0.009,0.228028163,0.024647888,0.625387311,11.50704193,1.912394285,0.446161956,0.154929578,2.74295783,3.697183132,13.02489471,0.069154933,0.090000004,2.056866169,1.076619744,0.135528162,4.628380299,13.02489471,2.540140867,160.2631989,piece
ASC252,Tandoori fish,lunch,asc_manual,400.9658508,95.97951508,2.37437129,11.19189358,4.64207077,1.603761435,0.580058873,1838.977051,952.4829102,1468.223145,23.41359138,37.27252579,138.5438232,24.80112267,123.9424362,226.3643646,0.46085608,0.045093633,16.08093071,0.006734082,0.135425359,0.006206527,0.428940624,19.21348381,1.425339818,1.407768846,0.326377749,3.588175535,0.529694974,11.79066849,0.046527553,0.052306049,0.876056731,0.710893571,0.110315673,0.564612091,11.79066849,8.416292191,658.1644897,piece
ASC253,"Paneer, apple and pineapple salad",dinner,asc_manual,397.4190063,95.08026886,8.34822464,3.884073734,5.067788601,6.363084316,1.647458792,2554.72583,1275.31311,895.3687744,6.517943859,103.0478363,86.94471741,22.73136711,176.6313324,185.0539246,0.840261877,0.08725509,4.113550186,0.019815713,0.320281297,0.336372465,0.614568412,31.24345207,0.217613965,1.675315261,0,21.04768181,0,26.04416084,0.043375362,0.085082442,0.200911731,0.261648893,0.087332688,4.20344305,26.04416084,9.814083099,2073.10498,bowl
ASC254,Russian salad,dinner,asc_manual,476.7077332,114.8276596,6.499463081,4.262938499,7.83668232,1.657535553,2.569731474,1490.306274,4045.248291,1726.662842,64.4928894,34.92331696,64.30995178,24.51883125,101.0919113,254.5434418,1.226982594,0.101311214,7.637535572,0.005055293,0.323191166,0.014218009,0.569763064,50.61611557,1.942432761,2.358135939,0.132701412,24.00660324,2.308056831,32.96183395,0.082496054,0.075466037,0.504296958,0.498594016,0.14696683,4.927961826,32.96183395,15.65807343,2270.9646,bowl
ASC255,Pasta salad,dinner,asc_manual,792.539978,190.3612061,12.69622231,4.153348923,13.91738129,2.595365047,0.955480874,2680.755615,7319.925293,3098.984131,12.70451927,66.74185181,74.80695343,20.16023254,152.3084564,162.1592102,0.814067245,0.080730014,5.450173855,0.015256084,0.191842407,0.006952491,0.568806469,33.48783493,3.324241161,1.912792563,0,16.9435463,0,26.20704651,0.052885283,0.059571262,0.705492437,0.323545784,0.091911934,3.686071873,26.20704651,17.97578239,2034.823853,bowl
ASC256,Deviled egg,dinner,asc_manual,409.4772949,98.55766296,2.2294209,4.967010975,7.715618134,0.823787153,1.151486754,1331.69519,3958.763184,1711.918579,118.1345825,36.83950043,76.95705414,21.30216026,117.2893906,185.4068909,1.509233236,0.082816899,14.3680439,0.007179969,0.173583731,0.021283256,0.585133016,66.85446167,1.932175279,3.817652464,0.262910783,35.47943497,4.572769642,30.2938652,0.046760563,0.099374019,0.249921754,0.561690152,0.106259778,6.767167568,30.2938652,11.52970314,4136.366699,egg
ASC257,Hawain salad,dinner,asc_manual,733.8815918,175.2334442,14.35188198,4.268974781,11.36647797,5.242573261,3.933823109,6350.954102,2596.896484,469.2003174,4.23552084,61.02770615,72.05964661,27.7444191,64.91674042,204.6390228,1.118681192,0.155713141,3.8260355,0.012161078,0.521520913,0.014631798,0.645111501,22.40975571,0.722682536,1.968361974,0,25.04306793,0,31.73257256,0.075164452,0.061658911,0.551670134,0.308564097,0.123702869,3.21084547,31.73257256,13.28331184,2220.592529,bowl
ASC258,Mixed pulse and vegetable salad,dinner,asc_manual,349.2295837,83.11799622,13.96145916,4.73594141,0.836849093,1.359456778,2.961075306,137.1194153,120.5567551,442.3629456,0,51.62807083,93.24328613,49.99471283,127.7794571,442.6478271,2.126715422,0.232936084,4.048743725,0.010159781,0.51614058,0.058851223,0.780078232,0,0.306134671,2.765794039,0,32.48305511,0,62.13934708,0.097812504,0.070334278,0.72309792,0.509842277,0.134946451,1.613197923,62.13934708,14.01846123,2388.849121,bowl
ASC259,Sprouted moong salad ,dinner,asc_manual,158.6527557,37.80807114,5.483361721,2.289325237,0.738871157,2.134184122,0.94679755,354.6885986,160.5492554,165.3644104,1.619631886,54.5567131,55.08908081,22.91759491,116.3757553,254.1754608,1.454564452,0.06380368,1.72963202,0.005531289,0.176760733,0.017668711,0.390380353,4.122699261,0.052503068,1.824883461,0,25.53025818,0,24.42303085,0.059214722,0.078981593,0.419006139,0.238061354,0.090098158,1.252871156,24.42303085,13.6651783,2753.770508,bowl
ASC260,Tossed salad,dinner,asc_manual,261.0322571,62.95880508,4.951407433,1.024545431,4.218504429,1.556627631,2.14815259,630.6561279,2940.797119,449.8929749,0,32.37120056,29.21202278,17.76264,77.50202179,232.9824066,0.860527873,0.055043988,0.958592415,0.006627566,0.162052795,0.008211143,0.232785925,0,0.248035192,1.065395832,0,29.22680283,0,29.22908974,0.035659824,0.033387098,0.309413493,0.1459824,0.086187683,2.098093748,29.22908974,25.13249207,2432.118896,bowl
ASC261,Mixed vegetable salad with curd sauce,dinner,asc_manual,252.1195374,60.28056717,7.034287453,4.229650021,1.500777006,2.157872438,3.785794497,880.4195557,364.960083,160.5454865,4.085042953,65.51189423,67.79161835,32.93682861,116.656044,267.2417603,1.346341968,0.126719892,1.909479141,0.00577639,0.310289681,0.030173615,0.673038244,17.40785408,0.151707828,5.013850689,0,36.95158768,0,40.07796478,0.125546843,0.085814685,0.658417523,0.422929168,0.175297558,3.318039656,40.07796478,17.51660347,3408.864014,bowl
ASC262,Potato salad (Aloo ka salaad),dinner,asc_manual,374.9321899,89.90807343,11.18877125,1.3974576,4.396949291,3.939279556,1.321101665,572.7822266,1642.088501,1890.559326,0,25.61457634,38.46707535,21.31288147,125.0106812,347.4491577,0.994576275,0.08364407,1.166059375,0.005300847,0.173898309,0.008898305,0.296610177,0,1.16466105,0.255296618,0,20.37762642,0,22.3374157,0.045254238,0.025677966,0.605466068,0.241525427,0.087711863,1.557584763,22.3374157,24.9064827,1542.13562,bowl
ASC263,Waldroff salad,dinner,asc_manual,588.9411621,141.7532349,11.01943207,1.474077106,10.05103493,8.230547905,1.865354896,2201.576904,3984.380615,3304.795166,9.870182991,29.29387474,37.09777069,19.23379326,13.41853905,192.86409,1.066409707,0.121947259,1.191034555,0.006713996,0.248559833,0.356592298,0.297525346,29.02636909,1.670142055,2.700202942,0,14.22989845,0,16.47691727,0.049391482,0.041115619,0.265638947,0.138498977,0.09470588,1.068559766,16.47691727,8.692049026,953.5821533,bowl
ASC264,Coleslaw,dinner,asc_manual,318.3606567,76.71252441,5.590819836,1.238360643,5.320327759,3.624262333,2.338032722,1160.765259,2611.752441,1217.259033,6.419672012,37.00131226,32.26426315,13.13409805,29.87016487,207.7049255,0.631475389,0.049508195,0.361639351,0.003311476,0.156393439,0.558688521,0.22098361,22.9180336,1.222950816,0.739344299,0,28.90328026,0,27.53082085,0.035409834,0.043934423,0.252131134,0.202786893,0.096885249,1.105901599,27.53082085,15.07245922,3281.212891,bowl
ASC265,Fruit salad (Phalon ka salaad),dinner,asc_manual,328.702301,78.13645935,15.96044445,0.914226949,1.216611862,9.782730103,1.576726913,684.5427856,271.8462219,165.1371765,2.713815689,25.93231964,23.11422729,17.55805969,7.106660843,178.2713776,0.805756569,0.071315788,1.185855269,0.00977796,0.272039473,0.280592114,0.178371713,14.35855293,0.123338819,1.114802599,0,19.71480179,0,14.93330574,0.037055921,0.042730264,0.19177632,0.141299337,0.111595392,1.405756593,14.93330574,17.25213814,1660.974365,bowl
ASC269,Tomato onion raita (Tamatar aur pyaaz ka raita),dinner,asc_manual,248.2641449,59.00474167,7.080774307,3.735541582,1.842389822,5.9766078,0.974860132,1103.278687,475.8745117,125.375473,6.191253662,120.6160965,106.9731522,18.22497749,165.2069855,237.7327118,0.255946428,0.035321102,1.200273037,0.001490685,0.078488767,0.014071031,0.50260818,15.75955391,0.092156246,2.853428841,0,6.851216316,0,19.57028389,0.052585129,0.160979345,0.323092252,0.384673268,0.100130022,2.230551481,19.57028389,8.466802597,1379.488525,bowl
ASC270,Peanut raita (Mungfali ka raita),"lunch,dinner",asc_manual,631.2390137,150.3876038,9.30008316,8.590476036,8.979681015,7.105762959,1.890057802,2892.843994,3657.707764,2000.900513,8.967147827,174.5969849,204.4185181,49.52336884,235.8329315,351.7809448,0.737132132,0.156725362,2.194525957,0.001466129,0.279979616,0.101899408,1.110690475,22.82546616,0.745279193,1.224575639,0,1.181671143,0,29.89526749,0.144638464,0.243345574,2.055138111,0.577524245,0.127904952,2.393022776,29.89526749,2.114183664,86.33927917,bowl
ASC271,Sprouted moong raita ,dinner,asc_manual,256.2002258,60.89452744,6.127210617,4.623001575,2.187315226,5.588943005,0.158861592,1290.267822,569.5357666,155.6983032,7.205082893,139.4367676,125.1458664,18.56967163,189.2017059,208.7703552,0.862147152,0.008682124,1.316581488,0.00026102,0.045490928,0.011135128,0.574103594,18.34021187,0.038143709,0.053833105,0,0.621966362,0,17.68423653,0.071021155,0.196182624,0.262682915,0.410328805,0.095566258,1.711875916,17.68423653,2.353749275,73.59166718,bowl
ASC272,Bottle gourd raita (Ghiya/Lauki ka raita),dinner,asc_manual,237.2050171,56.30751038,5.760406017,3.977819443,2.066138744,5.248339176,0.85316956,1271.089111,537.9447632,111.4656448,7.205082893,138.2643127,118.2715607,17.56423378,188.3698425,234.3156433,0.226789802,0.021782275,1.896263123,0.001571036,0.055316038,0.012445143,0.524978042,18.34021187,0.044693783,0.296185881,0,1.309724212,0,25.86855698,0.05137093,0.183082476,0.210282311,0.515130043,0.079191066,2.547010422,25.86855698,3.116832972,89.6786499,bowl
ASC273,Cucumber raita (Kheere ka raita),dinner,asc_manual,248.9951477,59.12535095,6.34991312,4.036769867,2.075963736,5.218863487,0.859719694,1278.533325,540.2470703,112.4448776,7.205082893,138.5819855,122.3096848,20.65914536,189.964798,253.6383667,0.292290568,0.018507237,1.372257113,0.002226043,0.038940851,0.012445143,0.531528115,18.34021187,0.044693783,0.466487855,0,3.307497263,0,17.63183594,0.048095893,0.183082476,0.279058099,0.479104608,0.092291214,2.635436535,17.63183594,3.699789762,114.5296402,bowl
ASC274,Carrot and spinach raita (Gajar aur palak ka raita),dinner,asc_manual,239.1461182,56.82553482,5.834925652,4.004861355,1.985070109,4.930567265,1.394458294,1144.413452,476.2637024,197.9538422,6.191253662,142.5652161,112.3544769,38.84607315,180.791214,380.7506714,1.036325812,0.063744582,1.750450253,0.008666911,0.358502269,0.015196713,0.573526204,15.75955391,0.425358236,0.310793608,0,94.57817841,0,53.75613403,0.086355604,0.186870053,0.265119612,0.389176011,0.120110884,2.847144127,53.75613403,10.85634518,4058.142822,bowl
ASC275,Mint raita (Pudinay ka raita),dinner,asc_manual,326.971344,77.58534241,7.645182133,5.637849331,2.96395731,7.484703541,0.344257176,1836.583374,783.1994019,138.2866211,10.50921917,198.2211914,166.1079559,22.49958611,274.3781738,292.8343506,0.370153815,0.01495653,2.126516581,0.001584504,0.038837299,0.035349194,0.70840162,26.75074005,0.064425334,0.142912969,0,4.040848255,0,19.69860077,0.060980223,0.265894741,0.253977269,0.49034968,0.109201297,2.539142847,19.69860077,2.805645466,442.5455017,bowl
ASC276,Potato raita (Aloo ka raita),dinner,asc_manual,316.9537048,75.37963867,10.23905087,4.220800877,2.03962326,5.079367638,0.750322819,1232.834229,524.5838013,132.3362732,6.976596832,132.3105927,124.5900879,21.9374752,183.3670044,376.2793884,0.335980207,0.036630303,1.53645277,0.000950403,0.061172701,0.012050485,0.558434725,17.75860977,0.057863895,0.118403628,0,1.341761947,0,17.14278221,0.061158113,0.177593708,0.522000372,0.453763574,0.1052204,2.128509521,17.14278221,9.720282555,129.2271271,bowl
ASC277,Boondi raita,dinner,asc_manual,2831.040771,687.7191162,3.962462902,2.193774223,73.82686615,1.878206015,0.459863186,9220.097656,15189.88867,46338.52734,2.508551836,49.00265884,47.87875366,7.396427155,99.18282318,79.70999908,0.238259226,0.020098822,0.611182034,9.58E-05,0.068118587,0.002280502,0.226636246,6.385404587,36.02788925,0.009198024,0,5.208209991,0,11.50421143,0.031562142,0.069562905,0.137643486,0.162675783,0.043397948,0.913112879,11.50421143,0.235651836,33.47244263,bowl
ASC278,Sweet raita (Meetha raita),dinner,asc_manual,418.625,99.2430191,17.93124962,3.239583254,1.779166698,15.35989571,1.019791603,1052.083374,427.0203247,146.1458282,5.729166508,108.9119797,94.58072662,16.72447968,42.984375,233.2916718,0.213541657,0.032291666,1.1640625,0.004479167,0.069270834,0.436979175,0.417708337,14.58333302,0.079166666,0.411458343,0,1.294270873,0,12.96822929,0.040624999,0.149479166,0.244270831,0.338541657,0.142187506,1.683333278,12.96822929,2.709895849,111.1979141,bowl
ASC279,Dahi vadas/Dahi bhalla,"lunch,dinner",asc_manual,2748.733154,667.7263184,5.486240864,2.96058774,70.40293121,1.775297523,0.965449929,8800.363281,14475.9834,44186.94531,2.394775152,49.03323746,65.22957611,17.837677,78.99948883,152.3715515,0.487431049,0.056719884,2.180558681,0.001079826,0.140965164,0.01233672,0.381284475,6.095790863,34.31765366,0.659796834,0,6.154716969,0,10.62629128,0.029412191,0.066523947,0.186930329,0.327307701,0.041545719,0.645558774,10.62629128,0.332931787,80.59869385,vada
ASC280,Gunjia,snack,asc_manual,2747.768311,667.3415527,5.677238941,2.982038498,70.27661133,2.049084425,1.134785414,9274.226563,14321.0625,43565.32813,2.360515118,48.16020203,65.46951294,17.83121681,77.8973999,154.1587982,0.499084413,0.063361943,2.153397799,0.001010014,0.126030043,0.013876967,0.384170234,6.008583546,33.88152313,0.61597997,0,5.60287571,0,10.90578651,0.02934907,0.066974252,0.186974257,0.324213177,0.041609444,0.632346213,10.90578651,0.291273236,42.55436325,gunjia
ASC281,Saunth/Sonth chutney with tamarind/imli,snack,asc_manual,592.1582031,141.5258026,33.55118561,1.012457609,0.153785318,31.31237221,0.934039533,32.10452271,43.78672409,46.68220139,0,54.7401123,38.94632721,46.26977539,244.3757019,267.2711792,2.710395575,0.096892655,0.300875694,0.012785311,0.29353109,0.048022598,0.233870044,0,0.029632768,3.789830446,0,0.946892679,0,5.608163834,0.061497174,0.015734464,0.266864389,0.092118643,0.218898296,0.260451972,5.608163834,0.536723137,83.59321594,teaspoon
ASC282,Rice kheer (Chawal ki kheer),"lunch,dinner",asc_manual,315.3284302,75.02603149,10.04908752,2.297225475,2.972336531,8.017951012,0.172836885,1704.00415,866.1834717,129.2878571,0,75.57288361,65.40721893,7.334197521,16.23620796,83.08042908,0.168968365,0.036707636,0.653317273,0.002985864,0.082245268,0.029169057,0.252225071,0,0.211960822,0.065535888,0,0.075226247,0,4.87234354,0.023837602,0.071011946,0.125908345,0.228765935,0.031487372,1.257305622,4.87234354,1.26248765,127.0849762,bowl
ASC283,Makhana kheer,"lunch,dinner",asc_manual,452.8545837,107.8494186,12.87867928,3.309985399,5.004436493,11.53996754,0.114798464,2878.296631,1437.949951,232.5290375,1.769084215,111.642662,100.5554962,13.39261436,23.40047073,139.3491364,0.281273246,0.049526449,0.899471819,0.004126641,0.131924063,0.022293337,0.343820781,6.630470276,0.343891263,0.094520517,0,0.054561146,0,8.546422958,0.039773833,0.102957822,0.120107509,0.325465828,0.048811261,1.802228928,8.546422958,1.820849299,195.0021667,bowl
